Listing Id|Review 1|Review 2|Review 3|Review 4|Review 5|name|neighbourhood|room_type|picture_url|listing_url
4020650|Great location.|Great location!|Location was perfect! Would definitely recommend this place.|Bernie's place was exactly as described! It was the perfect location for everything I wanted to do!|A second great stay - very convenient location!|VERY SMALL STUDIO FOR ONE|Back Bay|Entire home/apt|https://a0.muscache.com/im/pictures/50548813/d2b726d7_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/4020650
12855343|Cute house that's close to the subway - easy to get anywhere you'd like to go. Also super nice neighborhood|Great hosts and a lovely home.|Excelente lugar para hospedarse en Boston, zona segura, fcil de transportarse.  Cynthia es excelente anfitriona y su familia.  Recomendado |You couldn't ask to meet nicer people or have a better place to stay in Boston. A charming home, very clean, in a beautiful and classic Boston neighborhood. Close to public transit which quickly takes you to all points of interest. An excellent Airbnb  experience.|Nice room. Clean and comfortable. Close to subway station. |Small, sweet, single-bed near T|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/e50b13aa-ddca-4dfb-a2f2-4d587a7ca8d5.jpg?aki_policy=large|https://www.airbnb.com/rooms/12855343
1332786|Easy to access to transportation and easy to navigate area.|Beautiful home, tastefully decorated with pleasant kitchen and porch. And of course the fresh muffins are a nice touch.|The house is in a fantastic area with huge old houses in an area that you would not usually visit if coming to Boston as a tourist and staying in a regular hotel, the house was always extremely clean and had great facilities if you wanted to make it more of a homestay, kitchen etc.   Some great cafes and bars in the area and close to the beach if you wanna go for a stroll or a job,|Really enjoyed my stay, it is a beautiful yellow house with lots of space  in a lovely area. Enjoyed meeting the other guests, room was clean  comfy. Huge bathroom  kitchen with plenty of room in fridge for any food I bought. Train station is a short walk away less than 10 minutes. |Clean and quiet. Great granola.|Cozy Sunporch, Quick Downtown|Dorchester|Private room|https://a0.muscache.com/im/pictures/23534323/d69a7e67_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1332786
11662212|Staying with Erika and Liam was wonderful! They were very generous, kind, and respectful hosts - going above and beyond in answering all of my travel and logistics questions. It was a cozy and quiet place to retreat to at the end of my busy days exploring the city..and the wifi was great. I couldn't recommend them enough! |Erika and Liam's hospitality made our stay in Boston so much more enjoyable. They were great at communicating, the moment I booked their room they welcomed me. They were available to welcome us in person during check in. They provided all the essentials like snacks, water, coffee, chocolates, all the toiletries you can think of, and even included iteneraries and recommendations. They were super accommodating, providing us umbrellas on rainy days and letting us come back in after check out to use the bathroom and grab snacks before we left. Their previous guests left their 7-day passes and Erika let us use them, so we got free transportation! Walkable distance from the T. Quiet neighborhood, super friendly people, clean and well decorated room, great experience! Grateful to have found such a great Airbnb!|Nice place to stay for a quick weekend in Boston.|Convenient. Clean. Great value!  But really the best part was Erika and Liam and a much needed arrival hug. Thanks guys!|Great first experience with Airbnb! Erika made us feel right at home. Will definitely book again!|A Suburban Room in Boston|West Roxbury|Private room|https://a0.muscache.com/im/pictures/74e089ee-b31c-4bd3-950d-fb3c7b13a544.jpg?aki_policy=large|https://www.airbnb.com/rooms/11662212
1454258|   .            .        Bruce        .     ,    .              .|Bruce and Barry were great hosts! The house is amazing and very clean. Highly recommend!|A charming house, quiet and comfortable, and a great location convenient to Boston. Bruce and Barry are available and helpful hosts.|Barry was great. Room was beautiful. Zero complaints.|Great house  , very clean and very friendly !!|Inviting Queen Anne Victorian B + B|Dorchester|Private room|https://a0.muscache.com/im/pictures/21582370/f47fba1f_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1454258
3987926|Second time staying. Lisa is a great host. The room was great, and the bed was extremely comfortable. My stay was quiet and relaxing. I recommend staying here to all.|Greats hosts and great stay!|Staying with Lisa was a right choice. Her place is great, the room is nice and comfi and has everything you need. Breakfast is very good and the free transportation passes are certainly very helpful. The house is a 7 minute walk to the metro station and from there you quickly go to all main spots in Boston. I'd totally recommend her as a host.|Absolutely fantastic stay, Lisa has every detail considered to a T, from how to get to the place via any potential mode of transit, to extra supplies and nice thoughtful touches on the room. We especially loved the great location next to the Arboretum (an absolute gem for nature walks and gorgeous foliage) and the good transit connections to Boston (30-40 min). Would gladly come stay again!|Lisa was awesome....though our stay was brief she made us feel like we were home...We would definitely stay there again!! |Rustic RoomFree TransitBy Subway|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/65168372/2248298d_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/3987926
197972|Again, a great stay at Kristina and Chris's place!!! |Very nice studio and Kristina and Chris were very helpful and considerate.  Great place to stay for a trip to Boston.|Kristina was great - very responsive and checked in to make sure we were settled and happy. |Great studio in Boston, very accommodating hosts - we couldn't have found a better place to explore the city. |Chris and  Kristina's studio was perfect for our stay. It was very warm even if it was cold outside. They even allowed us to check in early. It was very near the T and the neighborhood is beautiful.|Super Studio-Fabulous Spot!|Jamaica Plain|Entire home/apt|https://a0.muscache.com/im/pictures/9d032c1d-aa08-4116-bf0b-530af8586e40.jpg?aki_policy=large|https://www.airbnb.com/rooms/197972
4025194|Lisa and B|Great stay with Lisa!|Again Lisa was a great host!! We enjoyed it!!|it was so great during staying here at Lisa and Brian apartment.|Lisa was extremely nice. Room was as pictured. Smacks everywhere.|Queen BedNear SubwayFree Passes|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/f9f26cd9-1966-408d-ad31-8a3ce7135b60.jpg?aki_policy=large|https://www.airbnb.com/rooms/4025194
163941|Boston|Great host! My parents and I had a fantastic stay at Terry's apt!|The apartment was very nice and clean. Located on a quiet street. Finding parking was easy and we were able to park next to the building. Terry greeted us when we arrived at midnight. Overall we had a very nice 3 day stay in Boston.  |We enjoyed our staying at Terry's. We made the most of it. It was fun.   |I love everything about this apartment! Is close to the T, clean, quiet and Terry is an excelent host.  |155* SPECIAL* 2 bed ApT! Location!|Roxbury|Entire home/apt|https://a0.muscache.com/im/pictures/eeaa8fc4-7bf7-484d-acfa-3db259a37fb3.jpg?aki_policy=large|https://www.airbnb.com/rooms/163941
1815326|Host was great! Very nice kind lady, beautiful home!|Great place to stay! Host did everything to accommodate us! |Great place|Our stay with Phyliss was excellent. She was kind and congenial. Her place was clean and quiet. We will stay again if we should ever venture back to Boston|Phyllis was a great host and the place was as described.  We would definitely stay again.  The cookies were the best.  Thanks  Jon  Cathy|Back Bay Elegance in Brighton|Brighton|Private room|https://a0.muscache.com/im/pictures/27918595/188d3557_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1815326
3528826|Everything about Nicole  Jason's place was perfect! The location can't be beat - just a few blocks from restaurants and shopping andor running along the Charles. The apartment was clean and cozy. Great place to stay in Boston!|,,,  It was an amazing experience to live.  The host provide all kinds of assistance that beyond the expectations.|I can't say enough about this beautiful apartment! The space is warm, sunny and charming and is within walking distance of plenty of wonderful shops, restaurants and sights. Both beds are extremely comfortable, and having an espresso machine makes waking up even easier! Everyone in our group agrees that we would love to stay at Nicole's place again in a heartbeat, and hope to find ourselves back in Boston sometime soon.|We loved the neighborhood and the condo is great. Comfy bed, great AC and wonderful recommendations!  |The apartment is perfect for a vacation to Boston. The location is ideal, and the amenities are great. Jason met us and was very helpful in getting squared away. Since we were traveling with a toddler, we had some bulky items, and he was so kind to help load them in the elevator. We were lucky to book this space, and I hope we can do it again in the future! Highly recommend.|Back Bay 1BR Apt  Heart of Boston!|Back Bay|Entire home/apt|https://a0.muscache.com/im/pictures/50804073/7ff22c99_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/3528826
